cmd_id,cmd_type,source_position,dest_position,parent_carrier_id,create_user,create_time,batch_run_id,order_scenario,inv_scenario,selection_algo_ver,selection_run_id,batch_time_window,batch_algo_ver
7723,target,0000000407,1,C00006,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7724,target,0000501007,1,C00009,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7725,target,0000200505,1,C00011,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7726,target,0000400200,1,C00016,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7727,target,0000000403,1,C00020,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7728,target,0000400500,1,C00023,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7729,target,0000200602,1,C00032,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7730,target,0000100900,1,C00036,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7731,target,0000000004,1,C00037,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7732,target,0000301005,1,C00039,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7733,target,0000100103,1,C00040,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7734,target,0000100403,1,C00041,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7735,target,0000501004,1,C00050,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7736,target,0000000107,1,C00053,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7737,target,0000400307,1,C00055,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7738,target,0000400701,1,C00057,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7739,target,0000400006,1,C00059,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7740,target,0000200103,1,C00063,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7741,target,0000200001,1,C00079,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7742,target,0000100802,1,C00081,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7743,target,0000200704,1,C00086,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7744,target,0000300607,1,C00088,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7745,target,0000200905,1,C00093,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7746,target,0000300503,1,C00098,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7747,target,0000200900,1,C00102,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7748,target,0000200306,1,C00118,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7749,target,0000400902,1,C00126,Algorithm_Experiment,2026-02-03 17:58:49.541504,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175849,10,
7750,target,0000000407,0,C00006,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7751,target,0000400200,0,C00016,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7752,target,0000500303,0,C00017,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7753,target,0000401006,0,C00021,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7754,target,0000200602,0,C00032,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7755,target,0000100103,0,C00040,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7756,target,0000200504,0,C00042,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7757,target,0000000907,0,C00043,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7758,target,0000000303,0,C00052,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7759,target,0000000000,0,C00056,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7760,target,0000400205,0,C00064,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7761,target,0000300206,0,C00074,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7762,target,0000100104,0,C00078,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7763,target,0000100404,0,C00082,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7764,target,0000000402,0,C00092,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7765,target,0000100902,0,C00121,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7766,target,0000400604,0,C00136,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7767,target,0000400206,0,C00139,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7768,target,0000500806,0,C00158,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7769,target,0000500804,0,C00160,Algorithm_Experiment,2026-02-03 17:59:00.664708,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175900,10,
7770,target,0000300505,1,C00000,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7771,target,0000200502,1,C00003,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7772,target,0000200407,1,C00007,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7773,target,0000200505,1,C00011,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7774,target,0000500104,1,C00022,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7775,target,0000200902,1,C00031,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7776,target,0000100401,1,C00035,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7777,target,0000200706,1,C00156,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7778,target,0000100307,1,C00164,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7779,target,0000000401,1,C00184,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7780,target,0000000006,1,C00200,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7781,target,0000200506,1,C00220,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7782,target,0000000505,1,C00243,Algorithm_Experiment,2026-02-03 17:59:08.770266,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175908,10,
7783,target,0000100306,0,C00001,Algorithm_Experiment,2026-02-03 17:59:16.081382,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175916,10,
7784,target,0000300006,0,C00066,Algorithm_Experiment,2026-02-03 17:59:16.081382,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175916,10,
7785,target,0000100607,1,C00014,Algorithm_Experiment,2026-02-03 17:59:17.361754,20260129162209,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175917,10,
7786,target,0000100306,0,C00001,Algorithm_Experiment,2026-02-03 17:59:18.269470,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175918,10,
7787,target,0000100607,0,C00014,Algorithm_Experiment,2026-02-03 17:59:18.269470,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175918,10,
7788,target,0000500207,0,C00054,Algorithm_Experiment,2026-02-03 17:59:18.269470,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175918,10,
7789,target,0000200103,1,C00063,Algorithm_Experiment,2026-02-03 17:59:19.938219,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175919,10,
7790,target,0000300307,1,C00094,Algorithm_Experiment,2026-02-03 17:59:19.938219,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175919,10,
7791,target,0000000306,1,C00103,Algorithm_Experiment,2026-02-03 17:59:19.938219,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175919,10,
7792,target,0000400804,1,C00132,Algorithm_Experiment,2026-02-03 17:59:19.938219,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175919,10,
7793,target,0000500601,0,C00135,Algorithm_Experiment,2026-02-03 17:59:21.987347,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175921,10,
7794,target,0000200506,0,C00220,Algorithm_Experiment,2026-02-03 17:59:21.987347,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175921,10,
7795,target,0000000007,0,C00221,Algorithm_Experiment,2026-02-03 17:59:21.987347,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175921,10,
7796,target,0000200904,0,C00238,Algorithm_Experiment,2026-02-03 17:59:21.987347,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175921,10,
7797,target,0000100701,1,C00005,Algorithm_Experiment,2026-02-03 17:59:24.026938,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175924,10,
7798,target,0000200003,1,C00310,Algorithm_Experiment,2026-02-03 17:59:24.026938,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175924,10,
7799,target,0000400407,1,C00314,Algorithm_Experiment,2026-02-03 17:59:24.026938,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175924,10,
7800,target,0000400805,1,C00340,Algorithm_Experiment,2026-02-03 17:59:24.026938,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175924,10,
7801,target,0000500104,0,C00022,Algorithm_Experiment,2026-02-03 17:59:26.070359,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175926,10,
7802,target,0000100401,0,C00035,Algorithm_Experiment,2026-02-03 17:59:26.070359,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175926,10,
7803,target,0000200006,0,C00065,Algorithm_Experiment,2026-02-03 17:59:26.070359,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175926,10,
7804,target,0000300206,0,C00074,Algorithm_Experiment,2026-02-03 17:59:26.070359,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175926,10,
7805,target,0000200601,1,C00083,Algorithm_Experiment,2026-02-03 17:59:28.118959,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175928,10,
7806,target,0000200704,1,C00086,Algorithm_Experiment,2026-02-03 17:59:28.118959,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175928,10,
7807,target,0000500506,1,C00091,Algorithm_Experiment,2026-02-03 17:59:28.118959,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175928,10,
7808,target,0000300003,1,C00104,Algorithm_Experiment,2026-02-03 17:59:28.118959,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175928,10,
7809,target,0000400305,1,C00113,Algorithm_Experiment,2026-02-03 17:59:28.118959,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175928,10,
7810,target,0000400305,0,C00113,Algorithm_Experiment,2026-02-03 17:59:30.556352,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175930,10,
7811,target,0000400902,0,C00126,Algorithm_Experiment,2026-02-03 17:59:30.556352,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175930,10,
7812,target,0000300804,0,C00141,Algorithm_Experiment,2026-02-03 17:59:30.556352,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175930,10,
7813,target,0000100701,1,C00005,Algorithm_Experiment,2026-02-03 17:59:32.225325,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175932,10,
7814,target,0000200407,1,C00007,Algorithm_Experiment,2026-02-03 17:59:32.225325,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175932,10,
7815,target,0000400306,1,C00010,Algorithm_Experiment,2026-02-03 17:59:32.225325,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175932,10,
7816,target,0000400506,1,C00149,Algorithm_Experiment,2026-02-03 17:59:32.225325,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175932,10,
7817,target,0000100007,0,C00026,Algorithm_Experiment,2026-02-03 17:59:34.266527,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175934,10,
7818,target,0000101006,0,C00099,Algorithm_Experiment,2026-02-03 17:59:34.266527,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175934,10,
7819,target,0000300507,0,C00109,Algorithm_Experiment,2026-02-03 17:59:34.266527,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175934,10,
7820,target,0000400604,0,C00136,Algorithm_Experiment,2026-02-03 17:59:34.266527,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175934,10,
7821,target,0000200607,1,C00143,Algorithm_Experiment,2026-02-03 17:59:36.316584,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175936,10,
7822,target,0000200701,1,C00172,Algorithm_Experiment,2026-02-03 17:59:36.316584,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175936,10,
7823,target,0000000500,1,C00189,Algorithm_Experiment,2026-02-03 17:59:36.316584,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175936,10,
7824,target,0000500504,1,C00211,Algorithm_Experiment,2026-02-03 17:59:36.316584,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175936,10,
7825,target,0000000206,0,C00008,Algorithm_Experiment,2026-02-03 17:59:38.359547,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175938,10,
7826,target,0000200506,0,C00220,Algorithm_Experiment,2026-02-03 17:59:38.359547,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175938,10,
7827,target,0000400906,0,C00223,Algorithm_Experiment,2026-02-03 17:59:38.359547,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175938,10,
7828,target,0000301004,0,C00244,Algorithm_Experiment,2026-02-03 17:59:38.359547,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175938,10,
7829,target,0000500607,0,C00249,Algorithm_Experiment,2026-02-03 17:59:38.359547,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175938,10,
7830,target,0000100402,1,C00024,Algorithm_Experiment,2026-02-03 17:59:40.783915,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175940,10,
7831,target,0000501004,1,C00050,Algorithm_Experiment,2026-02-03 17:59:40.783915,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175940,10,
7832,target,0000000303,1,C00052,Algorithm_Experiment,2026-02-03 17:59:40.783915,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175940,10,
7833,target,0000400205,0,C00064,Algorithm_Experiment,2026-02-03 17:59:42.450502,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175942,10,
7834,target,0000500407,0,C00068,Algorithm_Experiment,2026-02-03 17:59:42.450502,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175942,10,
7835,target,0000201005,0,C00071,Algorithm_Experiment,2026-02-03 17:59:42.450502,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175942,10,
7836,target,0000301006,1,C00100,Algorithm_Experiment,2026-02-03 17:59:44.119022,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175944,10,
7837,target,0000001007,1,C00123,Algorithm_Experiment,2026-02-03 17:59:44.119022,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175944,10,
7838,target,0000400406,1,C00147,Algorithm_Experiment,2026-02-03 17:59:44.119022,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175944,10,
7839,target,0000300805,0,C00018,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7840,target,0000300306,0,C00019,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7841,target,0000100007,0,C00026,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7842,target,0000500306,0,C00038,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7843,target,0000300206,0,C00074,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7844,target,0000100802,0,C00081,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7845,target,0000100704,0,C00180,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7846,target,0000500405,0,C00198,Algorithm_Experiment,2026-02-03 17:59:45.783670,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175945,10,
7847,target,0000100802,1,C00081,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7848,target,0000200601,1,C00083,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7849,target,0000000402,1,C00092,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7850,target,0000200905,1,C00093,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7851,target,0000300900,1,C00112,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7852,target,0000400902,1,C00126,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7853,target,0000300304,1,C00129,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7854,target,0000400206,1,C00139,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7855,target,0000000503,1,C00155,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7856,target,0000500007,1,C00157,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7857,target,0000500604,1,C00163,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7858,target,0000400905,1,C00173,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7859,target,0000000006,1,C00200,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7860,target,0000000501,1,C00202,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7861,target,0000400903,1,C00222,Algorithm_Experiment,2026-02-03 17:59:51.197821,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175951,10,
7862,target,0000300505,0,C00000,Algorithm_Experiment,2026-02-03 17:59:57.478607,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175957,10,
7863,target,0000200502,0,C00003,Algorithm_Experiment,2026-02-03 17:59:57.478607,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175957,10,
7864,target,0000200407,0,C00007,Algorithm_Experiment,2026-02-03 17:59:57.478607,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175957,10,
7865,target,0000300006,0,C00066,Algorithm_Experiment,2026-02-03 17:59:57.478607,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175957,10,
7866,target,0000200001,0,C00079,Algorithm_Experiment,2026-02-03 17:59:57.478607,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175957,10,
7867,target,0000200505,1,C00011,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7868,target,0000500104,1,C00022,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7869,target,0000200902,1,C00031,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7870,target,0000100401,1,C00035,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7871,target,0000200504,1,C00042,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7872,target,0000400701,1,C00057,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7873,target,0000400006,1,C00059,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7874,target,0000200103,1,C00063,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7875,target,0000201005,1,C00071,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7876,target,0000500406,1,C00072,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7877,target,0000200201,1,C00073,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7878,target,0000300601,1,C00076,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7879,target,0000100807,1,C00077,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7880,target,0000200001,1,C00079,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7881,target,0000400300,1,C00087,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7882,target,0000200903,1,C00089,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7883,target,0000500005,1,C00096,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7884,target,0000300807,1,C00097,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7885,target,0000100505,1,C00115,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7886,target,0000200404,1,C00119,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
7887,target,0000400206,1,C00139,Algorithm_Experiment,2026-02-03 17:59:59.902465,20260129162211,large_uni,2x2_slot_random_place_random,greedy_ver1,20260203175959,10,
