Combo_Name,Selection_Run_ID,Number_of_Tasks,Makespan,CPU_Time
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184443,12,544.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184448,6,287.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184453,6,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184457,8,537.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184501,5,203.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184505,8,576.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184509,2,169.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184511,4,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184515,4,273.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184518,5,331.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184521,6,289.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184525,5,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184529,10,468.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184536,3,203.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184538,7,482.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183126,18,859.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183128,14,752.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183131,8,411.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183134,10,487.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183137,15,702.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183141,20,952.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183145,11,523.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183154,71,3488.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183210,109,4772.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183225,37,1602.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183241,157,7028.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183256,15,744.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183259,11,518.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183302,11,498.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183305,11,518.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183309,8,444.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183313,23,1124.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183317,8,407.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183320,11,496.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183323,11,545.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183326,23,1228.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183329,23,1014.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183333,4,259.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183336,12,624.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183339,6,359.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183345,49,2129.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_greedy_ver3,20260312183352,20,850.0,0.0
